place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query,category
ChIJlQZaGmVHvDsRox7-NWxATiI,Sky Ride Bike Rental,Bike Rental service,,4,4,"Name: Mr Riders Bike Rentals and Taxi Service
Link: https://www.google.com/maps/search/Mr+Riders+Bike+Rentals+and+Taxi+Service/@14.0958236,74.50507619999999?authuser=0&hl=en&entry=ttu
Reviews: 290 reviews

Name: Ezee Bikes - it's really easy
Link: https://www.google.com/maps/search/Ezee+Bikes+-+it's+really+easy/@14.1010199,74.5044192?authuser=0&hl=en&entry=ttu
Reviews: 63 reviews

Name: Murdeshwara Royal Bike Rentals
Link: https://www.google.com/maps/search/Murdeshwara+Royal+Bike+Rentals/@14.0951192,74.4883526?authuser=0&hl=en&entry=ttu
Reviews: 17 reviews

Name: DHANUSH BIKE RENTAL AND TAXI SERVICES
Link: https://www.google.com/maps/search/DHANUSH+BIKE+RENTAL+AND+TAXI+SERVICES/@14.096660199999999,74.5048781?authuser=0&hl=en&entry=ttu
Reviews: 9 reviews

Name: Swastik rental bikes
Link: https://www.google.com/maps/search/Swastik+rental+bikes/@14.100386299999998,74.5042536?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews",,,,Sky Ride Bike Rental (Owner),https://www.google.com/maps/contrib/111647944750613241386,https://lh3.ggpht.com/p/AF1QipM75rSZbYLzH2I0-0SzHt5Et-_bBDayhZEjVWTa=s1024,Scooter rental service,Scooter rental service,,,Open All Days,"Temple Road, Murdeshwar, Bhatkal, Karnataka 581350",,https://www.google.com/maps/place/Sky+Ride+Bike+Rental/data=!4m7!3m6!1s0x3bbc47651a5a0695:0x224e406c35fe1ea3!8m2!3d14.0951422!4d74.4948471!16s%2Fg%2F11wvb91w77!19sChIJlQZaGmVHvDsRox7-NWxATiI?authuser=0&hl=en&rclk=1,bike rentals in murudeshwar,Bike Rentals
ChIJ0UQ67QFBvDsRFZ2fwoehTHc,Mr. Riders Bike Rentals,Bike Rentals and Taxi Services,,1,4,,http://www.mrbikerentalsmtechworld.in/,099725 44847,,Mr. Riders Bike Rentals (Owner),https://www.google.com/maps/contrib/109058267138835190946,https://lh3.ggpht.com/p/AF1QipMYT2pu2RtuevXXzbKiNUJZmSlSVojn__zkfodP=s1024,Business center,Business center,,,Open All Days,"near Smtech World, NH 66, opp. RNS Hospital, near Smtech World, Murdeshwar, Karnataka 581350",,https://www.google.com/maps/place/Mr.+Riders+Bike+Rentals/data=!4m7!3m6!1s0x3bbc4101ed3a44d1:0x774ca187c29f9d15!8m2!3d14.095616!4d74.5040332!16s%2Fg%2F11yfr6h4kw!19sChIJ0UQ67QFBvDsRFZ2fwoehTHc?authuser=0&hl=en&rclk=1,bike rentals in murudeshwar,Bike Rentals
ChIJe6k90P5HvDsR66didRgfmIg,ARYAN RESIDENCY,,,634,4,,,099012 68416,,ARYAN RESIDENCY (Owner),https://www.google.com/maps/contrib/101623027156824820141,https://lh3.ggpht.com/p/AF1QipPXRdfj1tLn_KRKGXnkY8KEmExQzh4tw47pALr6=s1024,Lodge,"Lodge, Car leasing service, Guest house, Home Stay, Wi-Fi spot",,,Open All Days,"Murdeshwar temple main road, Keri Rd, near Laxmi venktramana temple, Murdeshwar, Karnataka 581350","beach, distance, AC, budget, hot water, rent, management, check in, market, charge",https://www.google.com/maps/place/ARYAN+RESIDENCY/data=!4m7!3m6!1s0x3bbc47fed03da97b:0x88981f187562a7eb!8m2!3d14.0964413!4d74.4890937!16s%2Fg%2F11j2xsp_cy!19sChIJe6k90P5HvDsR66didRgfmIg?authuser=0&hl=en&rclk=1,guest house in murudeshwar,Guest House
ChIJz3rYq9tGvDsR7sjKPQffLpA,RNS Guest House,,,114,3.7,,http://www.naveenhotels.com/,063649 16047,,RNS Guest House (Owner),https://www.google.com/maps/contrib/112977390972635997832,https://lh3.ggpht.com/p/ALd4DhEqLJ-O1SlottjwWZNC4RGrmMBtL32N4ugfVKG4V6RBhMCfYW1dFpd_eNdLgWS-dzNez6YdLDe5GnAlb75mes4Y0wirpBOh_xr3eomrcEsGBbtSJmwZMtpAC-O1tRKXJOnbZ54C6OzxFcsbiKnq-5RV80JWzJACbor9jFWWYUZiXTwtH4bT7X8C=s1024,Guest house,Guest house,,,Open All Days,"Murdeshwar, Karnataka","room service, statue, balcony, price, wifi, property, coupon, shiva, tea, window",https://www.google.com/maps/place/RNS+Guest+House/data=!4m7!3m6!1s0x3bbc46dbabd87acf:0x902edf073dcac8ee!8m2!3d14.0930164!4d74.484451!16s%2Fg%2F11ggzcw4tr!19sChIJz3rYq9tGvDsR7sjKPQffLpA?authuser=0&hl=en&rclk=1,guest house in murudeshwar,Guest House
ChIJLfX9VAhHvDsRZHnVTBYPYgc,Nestle Sahyadri Beachfront Homestay Murudeshwar,,,588,4.9,,https://beachstaymurudeshwar.in/,099454 94973,,Nestle Sahyadri Beachfront Homestay Murudeshwar (Owner),https://www.google.com/maps/contrib/116166196761589386581,https://lh3.ggpht.com/p/AF1QipMiq01lItUBp9UjyhRqynw7oUbM7SHMvQiDnSEs=s1024,Home Stay,"Home Stay, Beach pavillion, Guest house, Resort hotel",,,Open All Days,"House No 1, Christian Colony, Tuddalli, Bailur, Murdeshwar, Karnataka 581350","hospitality, property, meals, hygienic, statue, lord shiva, sunset, neer dosa, fish curry, waves",https://www.google.com/maps/place/Nestle+Sahyadri+Beachfront+Homestay+Murudeshwar/data=!4m7!3m6!1s0x3bbc470854fdf52d:0x7620f164cd57964!8m2!3d14.110781!4d74.4855951!16s%2Fg%2F11symz0xjd!19sChIJLfX9VAhHvDsRZHnVTBYPYgc?authuser=0&hl=en&rclk=1,guest house in murudeshwar,Guest House
ChIJAwK95ydHvDsRRri720sO3oo,Vrindhavan Homestay,,,183,4.8,,,077959 56196,,Vrindhavan Homestay (Owner),https://www.google.com/maps/contrib/106486366446045853133,https://lh3.ggpht.com/p/AF1QipM5L972U76LDbMLTtaDWjNTkkwQ-rfPD0BGvJ5c=s1024,Home Stay,"Home Stay, Extended stay hotel, Farmstay, Guest house, Gym, Gymnastics center, Hotel, Lodge",,,Open All Days,"Gangavati, Murdeshwar, Karnataka 581350","hospitality, property, trip, amenities, beach, hygiene, management, team, scuba diving, language barrier",https://www.google.com/maps/place/Vrindhavan+Homestay/data=!4m7!3m6!1s0x3bbc4727e7bd0203:0x8ade0e4bdbbbb846!8m2!3d14.0906828!4d74.4940432!16s%2Fg%2F11vkdmvzkc!19sChIJAwK95ydHvDsRRri720sO3oo?authuser=0&hl=en&rclk=1,guest house in murudeshwar,Guest House
ChIJeRAT6NtGvDsRJUx0AVq0fV4,Nataraja Guest House,,,6,3,"Name: K.R.S Bharat Guest House
Link: https://www.google.com/maps/search/K.R.S+Bharat+Guest+House/@14.0903131,74.49358939999999?authuser=0&hl=en&entry=ttu
Reviews: 30 reviews

Name: ARSIK GUEST HOUSE
Link: https://www.google.com/maps/search/ARSIK+GUEST+HOUSE/@14.0997259,74.48750129999999?authuser=0&hl=en&entry=ttu
Reviews: 16 reviews

Name: Murudeshwar Rooms
Link: https://www.google.com/maps/search/Murudeshwar+Rooms/@14.089504799999998,74.49298329999999?authuser=0&hl=en&entry=ttu
Reviews: 11 reviews

Name: nisarg residency
Link: https://www.google.com/maps/search/nisarg+residency/@14.0944466,74.4904662?authuser=0&hl=en&entry=ttu
Reviews: 9 reviews",,,1,Nataraja Guest House (Owner),,https://lh3.ggpht.com/p/AG0ilSyc5oNQ5zYyr42tNmHSN4bGFsbO0_MeU2lWMZ8pevtHpPzJwl4qfAdKFxlAhGJ0cMtpEjWeCuy76vjuR6-U9XiRe5w2PksNAIIU75wjVmmqR8kuAONe_sKaPWBBF1Bw_VN6q2eEag=s1024,Guest house,Guest house,,,Open All Days,"3FVM+W75, Murdeshwar, Karnataka",,https://www.google.com/maps/place/Nataraja+Guest+House/data=!4m7!3m6!1s0x3bbc46dbe8131079:0x5e7db45a01744c25!8m2!3d14.0947733!4d74.4832212!16s%2Fg%2F11ggz6g1n5!19sChIJeRAT6NtGvDsRJUx0AVq0fV4?authuser=0&hl=en&rclk=1,guest house in murudeshwar,Guest House
ChIJ9zzFW9JBvDsR5J35VOP_r6k,"Coastal Pearl Homestay - Murudeshwar, Karnataka",,,320,4.9,,https://www.coastalpearlhomestay.com/,063615 53206,,"Coastal Pearl Homestay - Murudeshwar, Karnataka (Owner)",https://www.google.com/maps/contrib/106269059000776082626,https://lh3.ggpht.com/p/AF1QipMUicwuX4PDJzfSPV28VbDFRIFf7-FSt7IOhtg2=s1024,Home Stay,Home Stay,,,Open All Days,"1, Hotel Road, opp. to RNS Highway, Konarkeri, Mavalli, Murdeshwar, Karnataka 581350","property, hospitality, highway, management, feel, needs, vacation, beach, narasimha, hills","https://www.google.com/maps/place/Coastal+Pearl+Homestay+-+Murudeshwar,+Karnataka/data=!4m7!3m6!1s0x3bbc41d25bc53cf7:0xa9afffe354f99de4!8m2!3d14.0965413!4d74.5102689!16s%2Fg%2F11swzl6yk_!19sChIJ9zzFW9JBvDsR5J35VOP_r6k?authuser=0&hl=en&rclk=1",home stay in murudeshwar,Home Stay
ChIJ78tM2tlGvDsRSVEHfwnTIQ4,Amani Beach Home stay,,,825,4.6,,http://www.amanibeachhomestay.in/,074069 03665,,Amani Beach Home stay (Owner),https://www.google.com/maps/contrib/104979486724811083266,https://lh3.ggpht.com/p/AF1QipMcGbs3pXFSPd-m2DcQm9iujMdfZv-hGAK702yb=s1024,Home Stay,"Home Stay, Hotel",,,Open All Days,"Naveen Beach Rd, Qazi Mohalla, Murdeshwar, Karnataka 581350","hygienic, dormitory, sea, clean rooms, barbecue, sunset, distance, budget, cooperative, lord shiva",https://www.google.com/maps/place/Amani+Beach+Home+stay/data=!4m7!3m6!1s0x3bbc46d9da4ccbef:0xe21d3097f075149!8m2!3d14.1006916!4d74.4875226!16s%2Fg%2F11clwmr8b7!19sChIJ78tM2tlGvDsRSVEHfwnTIQ4?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJX336RgBHvDsRzscoMVlTlYw,Canara Vibes Home Stay,,,534,4.9,,https://www.canaravibes.com/,089041 75022,,Canara Vibes Home Stay (Owner),https://www.google.com/maps/contrib/115604952604912420668,https://lh3.ggpht.com/p/AF1QipOgf6eRnFzbVKQ1ES_pwdPu9vHaWR4I6s172RKf=s1024,Home Stay,Home Stay,,,Open All Days,"Beach Road, Church Cross, Matadahitlu, Murdeshwar, Karnataka 581350","beach, clean rooms, cooperative, hot water, walking, parking space, menu, ev charging, food delivery, premises",https://www.google.com/maps/place/Canara+Vibes+Home+Stay/data=!4m7!3m6!1s0x3bbc470046fa7d5f:0x8c9553593128c7ce!8m2!3d14.0899626!4d74.4907959!16s%2Fg%2F11vwzrqhn8!19sChIJX336RgBHvDsRzscoMVlTlYw?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJFQDO-9BGvDsRn5K-apa_pGY,Prabhu Homestay,,,256,3.9,,http://prabhuhomestaymurudeshwar.blogspot.com/,094486 39657,,Prabhu Homestay (Owner),https://www.google.com/maps/contrib/114621315844994317916,https://lh3.ggpht.com/p/AF1QipNJhhxMUV0T-m1fUnczOc6OHBTRrFkk7mOWsLsZ=s1024,Home Stay,"Home Stay, Extended stay hotel, Hotel, Lodge",,,Open All Days,"Murudeshwar Temple Hwy, Bhatkal, Murdeshwar, Karnataka 581350","price, hot water, beach, budget, clean rooms, owner, fan, money, check in, mosquitoes",https://www.google.com/maps/place/Prabhu+Homestay/data=!4m7!3m6!1s0x3bbc46d0fbce0015:0x66a4bf966abe929f!8m2!3d14.0934987!4d74.4899619!16s%2Fg%2F11f24wwq7w!19sChIJFQDO-9BGvDsRn5K-apa_pGY?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJhePJ5yVHvDsRG0skhy3eJJw,Ocean View Residency,,,269,4.7,,,096201 36677,,Ocean View Residency (Owner),https://www.google.com/maps/contrib/105935998839596519311,https://lh3.ggpht.com/p/AF1QipOrWPcZ4hp0lcZZu4INsIIgkcmu05DuZi_W71Sa=s1024,Home Stay,Home Stay,,,Open All Days,"Beach Road, Matadahitlu, Murdeshwar, Karnataka 581350","beach, clean rooms, parking, hot water, budget, cooperative, distance, hygiene, walking, room service",https://www.google.com/maps/place/Ocean+View+Residency/data=!4m7!3m6!1s0x3bbc4725e7c9e385:0x9c24de2d87244b1b!8m2!3d14.0906533!4d74.4893847!16s%2Fg%2F11vk880fmr!19sChIJhePJ5yVHvDsRG0skhy3eJJw?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJHY-NiA5BvDsRUXAxRF-kblU,Hill View Home stay MURDESHWAR,,,26,5,,,099860 27593,,Hill View Home stay MURDESHWAR (Owner),https://www.google.com/maps/contrib/104782285869606254757,https://lh3.ggpht.com/p/AF1QipP_qbERUkexqSQ1xZC04AAopitumq-suhl11_bu=s1024,Home Stay,Home Stay,,,Open All Days,"SHIVANUGRAHA,Konarkeri, Uttarkoppa Road, Murdeshwar, Karnataka 581421","property, nature, floor, morning, kitchen, trip",https://www.google.com/maps/place/Hill+View+Home+stay+MURDESHWAR/data=!4m7!3m6!1s0x3bbc410e888d8f1d:0x556ea45f44317051!8m2!3d14.0955391!4d74.5113438!16s%2Fg%2F11lz4c2js9!19sChIJHY-NiA5BvDsRUXAxRF-kblU?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJk36y4SdHvDsRn1kmUx76S8s,Mavalli Beach Heritage Home,,,224,4.1,,https://mavallibeachheritage.in/,099017 67993,,Mavalli Beach Heritage Home (Owner),https://www.google.com/maps/contrib/113949953430961127298,https://lh3.ggpht.com/p/AF1QipOrfdYKYh4M5f9PsUqksMZy3gBo_bsnxkSHze07=s1024,Home Stay,"Home Stay, Hotel",,,Open All Days,"Beach Heritage Home, 1, Murudeshwar Temple Hwy, Hiredomi, Mavalli, Murdeshwar, Karnataka 581350","hospitality, balcony, antique, sea, resort, money, suite, furniture, lord shiva, comfortable",https://www.google.com/maps/place/Mavalli+Beach+Heritage+Home/data=!4m7!3m6!1s0x3bbc4727e1b27e93:0xcb4bfa1e5326599f!8m2!3d14.1039667!4d74.4880776!16s%2Fg%2F1hm64vx5m!19sChIJk36y4SdHvDsRn1kmUx76S8s?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJw9WYHQBHvDsRcUeEwSkLD8M,Family home stay murdeshwar,,,16,4.7,,,,1,Family home stay murdeshwar (Owner),,https://lh3.ggpht.com/p/AG0ilSwvPuI9SlxWPN8O2ndAKUeo310X4ZgMKZ5qQUA5NIxVLjn9fVlHqGjc0dTUvVz_WH5JNBpdkHaNstgEU2s03lWn8A0lCltwCz_rxODGekzOcP5PTfGlX-XGPAnhn3dUJk9UMf20=s1024,Home Stay,Home Stay,,,Open All Days,"Bailholekatte, Mukya Prana, I 107, Kaikini, Murdeshwar, Mavalli, Karnataka 581421",silent area,https://www.google.com/maps/place/Family+home+stay+murdeshwar/data=!4m7!3m6!1s0x3bbc47001d98d5c3:0xc30f0b29c1844771!8m2!3d14.083976!4d74.499309!16s%2Fg%2F11wh0pz07n!19sChIJw9WYHQBHvDsRcUeEwSkLD8M?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJ22CVXgBHvDsRr__GoRs6fws,Evengel Beach home stay,,,11,4.7,,https://evengelbeachhomestay.homestaybuddy.in/,,1,Evengel Beach home stay (Owner),,https://lh3.ggpht.com/p/AG0ilSypOkC9f--bQFbrEtAbs9OgficmwWbtV61PZ2_QVSdhICGI2wIeII1nrSi-dJTnITymnB6U9ky9TgMkFuh5WrLiZhtkOaugi5hKHqNOgmeoNZ4nsFsJBWk8eXc0RruNyiVRkUfP22FYr2A=s1024,Home Stay,Home Stay,,,Open All Days,"3FQQ+CH4, Mavalli Rd, Matadahitlu, Murdeshwar, Karnataka 581350","resort, sea",https://www.google.com/maps/place/Evengel+Beach+home+stay/data=!4m7!3m6!1s0x3bbc47005e9560db:0xb7f3a1ba1c6ffaf!8m2!3d14.0885051!4d74.4889683!16s%2Fg%2F11mck3y6rs!19sChIJ22CVXgBHvDsRr__GoRs6fws?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJo3qdTABHvDsRtC8jt9EncS4,God's Gift homestay,,,24,4.8,,https://www.godsgifthomestay.in/,,,God's Gift homestay (Owner),https://www.google.com/maps/contrib/117360185467732843409,https://lh3.ggpht.com/p/AG0ilSx4oTICpnw84elPd2TavgLPDaUFiKDTF_mk33dIBbz5HxwdgmH2JXSqWb33J6bQm_6-J9Pzu07BHU95AUMB5rFu3MYWSYk-lYm_QIWTUD15GQ-NJ80MPQ0fH5gzZdFJw3AGpXofQg=s1024,Home Stay,Home Stay,,,Open All Days,"Matadahitlu, Murdeshwar, Karnataka 581350",hospitality,https://www.google.com/maps/place/God%27s+Gift+homestay/data=!4m7!3m6!1s0x3bbc47004c9d7aa3:0x2e7127d1b7232fb4!8m2!3d14.0838428!4d74.49311!16s%2Fg%2F11vx6b_d3d!19sChIJo3qdTABHvDsRtC8jt9EncS4?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJQ24jlQRHvDsRAuxYJ2YAw5s,KVK Beach Residency,,,153,4.6,,https://kvkbeachresidency.com/,094783 83833,,KVK Beach Residency (Owner),https://www.google.com/maps/contrib/102040319821490986107,https://lh3.ggpht.com/p/AF1QipOm8z4y6-C015dGSI9a2FHf0qNivnyrf_HPWftr=s1024,Home Stay,Home Stay,,,Open All Days,"3FWP+PRV, Naveen Beach Rd, Murdeshwar, Karnataka 581350","wifi, amenities, tv, service, price, clean rooms, hot water, network, sea, budget",https://www.google.com/maps/place/KVK+Beach+Residency/data=!4m7!3m6!1s0x3bbc470495236e43:0x9bc300662758ec02!8m2!3d14.0969435!4d74.4873358!16s%2Fg%2F11jyffl5rq!19sChIJQ24jlQRHvDsRAuxYJ2YAw5s?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJq-F0XABHvDsRFd2dcIMGQSk,Madhu Vijaya Home stay,,,16,4.8,,,,1,Madhu Vijaya Home stay (Owner),,https://lh3.ggpht.com/p/AG0ilSz3GiKExZnTxSiFONIijE6GGr-jcCqTDKO678G3orcoVT06BWhRGmPanlIJHrcq38uoYw2b0EaKvtnEVV_pIpIASvkk4J3w24Tnp7_w7wUfl4X9opRKwq2VZNHSNgDIqDsZOgWK=s1024,Home Stay,Home Stay,,,Open All Days,"3FMV+R7R, Temple Highway, Gangavati, Murdeshwar, Karnataka 581350","hospitality, hot water, AC, beach, kitchen",https://www.google.com/maps/place/Madhu+Vijaya+Home+stay/data=!4m7!3m6!1s0x3bbc47005c74e1ab:0x29410683709ddd15!8m2!3d14.0846087!4d74.4931397!16s%2Fg%2F11wjdwn1wg!19sChIJq-F0XABHvDsRFd2dcIMGQSk?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJpT6eOHRBvDsRXFcusX9LofM,Aryan Home Stay and Rooms,,,82,4,"Name: ARYAN RESIDENCY
Link: https://www.google.com/maps/search/ARYAN+RESIDENCY/@14.096441299999999,74.4890937?authuser=0&hl=en&entry=ttu
Reviews: 634 reviews

Name: ARYAN HIGHWAY HOME STAY
Link: https://www.google.com/maps/search/ARYAN+HIGHWAY+HOME+STAY/@14.1004393,74.5042124?authuser=0&hl=en&entry=ttu
Reviews: 46 reviews

Name: ARSIK GUEST HOUSE
Link: https://www.google.com/maps/search/ARSIK+GUEST+HOUSE/@14.0997259,74.48750129999999?authuser=0&hl=en&entry=ttu
Reviews: 16 reviews

Name: Navdurgha Home Stay
Link: https://www.google.com/maps/search/Navdurgha+Home+Stay/@14.0979436,74.4894032?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Shri Murdeshwar Home Stay
Link: https://www.google.com/maps/search/Shri+Murdeshwar+Home+Stay/@14.102393099999999,74.5041605?authuser=0&hl=en&entry=ttu
Reviews: 4 reviews",,,,Aryan Home Stay and Rooms (Owner),https://www.google.com/maps/contrib/104605842663965370949,https://lh3.ggpht.com/p/AF1QipPMmhHsVSngZ3Bw8u7dgESySOB8wVR8cquhG-zT=s1024,Lodge,Lodge,,,Open All Days,"NEAR N.H 66,BHASTIMAKKI, MURUDESHWAR, Bhatkal, Karnataka 581350","price, hot water, clean rooms, highway",https://www.google.com/maps/place/Aryan+Home+Stay+and+Rooms/data=!4m7!3m6!1s0x3bbc4174389e3ea5:0xf3a14b7fb12e575c!8m2!3d14.1083567!4d74.503195!16s%2Fg%2F11tnfkh45f!19sChIJpT6eOHRBvDsRXFcusX9LofM?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJUef9XiNHvDsRtLCJbi3wVhE,Kamat vaibhav homestay,,,98,4.8,,,099862 35377,,Kamat vaibhav homestay (Owner),https://www.google.com/maps/contrib/100414890664587617268,https://lh3.ggpht.com/p/AF1QipO-Vnp5Pvse8clbw5GLGnN5TTXNLmsnlAqYlVIZ=s1024,Lodge,Lodge,,,Open All Days,"Kamath Vaibhav Homestay, 1, Sonarkeri, Gangavati, Mavalli, Murdeshwar, Karnataka 581350","distance, hospitality, price, clean rooms, behaviour, trip, parking space, hygiene, management, walkable",https://www.google.com/maps/place/Kamat+vaibhav+homestay/data=!4m7!3m6!1s0x3bbc47235efde751:0x1156f02d6e89b0b4!8m2!3d14.0947567!4d74.4908992!16s%2Fg%2F11wq33ywkc!19sChIJUef9XiNHvDsRtLCJbi3wVhE?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJe90LnTZHvDsRXR3JE7XlJ3U,Ocean Mist,,,88,5,,https://oceanmistbeachhomestay.homestaybuddy.in/,090080 31744,,Ocean Mist (Owner),https://www.google.com/maps/contrib/116567168706785413047,https://lh3.ggpht.com/p/AF1QipO_-VgpAURpGJdISZ8VgWSTUjf28SVByZeGoO41=s1024,Home Stay,Home Stay,,,Open All Days,"Bailur Beach Road, Bastimakki, Near, Ocean Edge Beach Resort Rd, Bailur, Murdeshwar, Karnataka 581350","beach, clean rooms, resort, meals, co operative, super food, balcony, hygienic",https://www.google.com/maps/place/Ocean+Mist/data=!4m7!3m6!1s0x3bbc47369d0bdd7b:0x7527e5b513c91d5d!8m2!3d14.11342!4d74.4859365!16s%2Fg%2F11y4lqpmtg!19sChIJe90LnTZHvDsRXR3JE7XlJ3U?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJF-QlpzBBvDsRhyLks5bePpM,ARYAN HIGHWAY HOME STAY,,,46,3.4,,,098445 48416,,ARYAN HIGHWAY HOME STAY (Owner),https://www.google.com/maps/contrib/116255216680000505652,https://lh3.ggpht.com/p/AF1QipOf3E-6mIp0KFbjPtfy7JzWCDjDw6sc3HC-D7uF=s1024,Home Stay,Home Stay,,,Open All Days,"highway survice, Murdeshwar, road, Bhatkal, Karnataka 581350","door, budget, price",https://www.google.com/maps/place/ARYAN+HIGHWAY+HOME+STAY/data=!4m7!3m6!1s0x3bbc4130a725e417:0x933ede96b3e42287!8m2!3d14.1004393!4d74.5042124!16s%2Fg%2F11s38dx3wb!19sChIJF-QlpzBBvDsRhyLks5bePpM?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJS5LTDgBHvDsRc7mvSQ8F87Q,Sukhanidhi Family Homestay,,,14,4.9,,,,1,Sukhanidhi Family Homestay (Owner),,https://lh3.ggpht.com/p/AG0ilSzFBLtoTBNJqq4GzOsMNpiWaYmD39JdsyoMyqcaVt25Cxxwdr-XPgrF_YQzKJq4oe9yKIB4FWh_8yfxzQPvzKBwDyHxAP7Rbt5bvVM2rcHqTS-nv9JidVFIcb_I_DlUdRizVAJ1rBkqX9w=s1024,Home Stay,Home Stay,,,Open All Days,"3FWR+MFC, Murdeshwar, Karnataka 581350","distance, hospitality, walkable",https://www.google.com/maps/place/Sukhanidhi+Family+Homestay/data=!4m7!3m6!1s0x3bbc47000ed3924b:0xb4f3050f49afb973!8m2!3d14.0966975!4d74.4911503!16s%2Fg%2F11yj9ywbp1!19sChIJS5LTDgBHvDsRc7mvSQ8F87Q?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJVQMl3Q9HvDsRW8sv43vMNm4,Murdeshwar homestay,,,62,4,,,087225 40563,1,Murdeshwar homestay (Owner),,https://lh3.ggpht.com/p/AG0ilSz4kXZIRbETqWo6_mv5CiLLO_WE91NbubK7W7rYxGG54Hhxoibbc2zU5jRmCiXSNT41NajcL6tvGkOw1kOpTNWkPKz5kGImULCyA3Ukco06SxMkhBadiBRhm_XyuRFWDhOm8Dmf=s1024,Home Stay,Home Stay,,,Open All Days,"Basti road, Bhatkal, Matadahitlu, Murdeshwar, Bhatkal, Karnataka 581350","owner, service",https://www.google.com/maps/place/Murdeshwar+homestay/data=!4m7!3m6!1s0x3bbc470fdd250355:0x6e36cc7be32fcb5b!8m2!3d14.0935028!4d74.488755!16s%2Fg%2F11gzlyfwq5!19sChIJVQMl3Q9HvDsRW8sv43vMNm4?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
ChIJ90o8VXBHvDsR0yW4l_Ns4h8,NC Homestay,,,39,4.4,"Name: Family home stay murdeshwar
Link: https://www.google.com/maps/search/Family+home+stay+murdeshwar/@14.083976,74.499309?authuser=0&hl=en&entry=ttu
Reviews: 16 reviews

Name: Shanti Nivasa Home Stay
Link: https://www.google.com/maps/search/Shanti+Nivasa+Home+Stay/@14.0925742,74.4922131?authuser=0&hl=en&entry=ttu
Reviews: 12 reviews

Name: Navdurgha Home Stay
Link: https://www.google.com/maps/search/Navdurgha+Home+Stay/@14.0979436,74.4894032?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Nithyadar
Link: https://www.google.com/maps/search/Nithyadar/@14.090229599999999,74.4918995?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews

Name: Shanti Nivas Homestay
Link: https://www.google.com/maps/search/Shanti+Nivas+Homestay/@14.088187699999999,74.4945129?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews",,099459 25324,,NC Homestay (Owner),https://www.google.com/maps/contrib/115157073337678745274,https://lh3.ggpht.com/p/AG0ilSzGea2De7NHd9XJcUkcgjzq6PgCC93wNtFGgiAJX_60jEPYW5554LNAJPuzpscDSw5xIJfQqfiqywo1smspDjC2teqc6hBEfYx-0POuCy0S5OY6zdS8PTpsqU96EtG_urOytcVgVw=s1024,Home Stay,"Home Stay, Lodge",,,Open All Days,"near K.G school, Kannadashale, Murdeshwar, Karnataka 581350","price, property, humble, hygienic, service",https://www.google.com/maps/place/NC+Homestay/data=!4m7!3m6!1s0x3bbc4770553c4af7:0x1fe26cf397b825d3!8m2!3d14.0872742!4d74.4954509!16s%2Fg%2F11tf67qzs1!19sChIJ90o8VXBHvDsR0yW4l_Ns4h8?authuser=0&hl=en&rclk=1,home stay in murudeshwar,Home Stay
